@relation staticBodyGestures

@attribute HandLeft_X real 
@attribute HandLeft_Y real 
@attribute HandLeft_Z real 
@attribute WristLeft_X real 
@attribute WristLeft_Y real 
@attribute WristLeft_Z real 
@attribute ElbowLeft_X real 
@attribute ElbowLeft_Y real 
@attribute ElbowLeft_Z real 
@attribute ElbowRight_X real 
@attribute ElbowRight_Y real 
@attribute ElbowRight_Z real 
@attribute WristRight_X real 
@attribute WristRight_Y real 
@attribute WristRight_Z real 
@attribute HandRight_X real 
@attribute HandRight_Y real 
@attribute HandRight_Z real 
@attribute gesture {Left_Hand_Up, Left_Hand_To_The_Left, Left_Hand_To_The_Right, Right_Hand_Up, Right_Hand_To_The_Left, Right_Hand_To_The_Right, Both_Hands_Up, Both_Hands_Down} 

@data 
-6068, -13316, -3646, -6633, -11460, -2723, -6651, -6960, -222, 10279, 3729, -3464, 10911, 7716, -6718, 10876, 9451, -7985, @Right_Hand_Up
-6043, -13313, -3631, -6635, -11463, -2715, -6648, -6958, -228, 10272, 3727, -3463, 10905, 7713, -6717, 10872, 9447, -7984, @Right_Hand_Up
-6015, -13320, -3600, -6635, -11463, -2715, -6650, -6960, -223, 10272, 3726, -3461, 10904, 7712, -6716, 10873, 9447, -7983, @Right_Hand_Up
-6040, -13322, -3608, -6634, -11460, -2715, -6643, -6955, -227, 10272, 3727, -3461, 10894, 7716, -6715, 10850, 9451, -7981, @Right_Hand_Up
-6045, -13333, -3603, -6631, -11468, -2712, -6647, -6961, -224, 10273, 3723, -3458, 10896, 7715, -6709, 10848, 9449, -7977, @Right_Hand_Up
-6099, -13316, -3671, -6635, -11464, -2720, -6649, -6961, -224, 10271, 3719, -3456, 10895, 7713, -6705, 10860, 9447, -7974, @Right_Hand_Up
-6040, -13343, -3608, -6620, -11477, -2714, -6649, -6968, -225, 10276, 3720, -3457, 10901, 7716, -6707, 10871, 9451, -7977, @Right_Hand_Up
-6027, -13352, -3591, -6616, -11480, -2711, -6652, -6970, -224, 10276, 3718, -3456, 10902, 7715, -6706, 10875, 9450, -7976, @Right_Hand_Up
-6094, -13339, -3660, -6627, -11483, -2712, -6654, -6972, -222, 10280, 3719, -3458, 10901, 7718, -6708, 10863, 9455, -7977, @Right_Hand_Up
-6047, -13359, -3604, -6625, -11490, -2707, -6655, -6977, -220, 10273, 3716, -3456, 10897, 7717, -6705, 10870, 9453, -7975, @Right_Hand_Up
-6079, -13350, -3648, -6621, -11492, -2708, -6656, -6978, -221, 10275, 3715, -3456, 10896, 7717, -6705, 10875, 9453, -7976, @Right_Hand_Up
-6107, -13346, -3683, -6627, -11493, -2718, -6659, -6982, -220, 10277, 3716, -3457, 10897, 7721, -6705, 10883, 9458, -7977, @Right_Hand_Up
-6121, -13348, -3687, -6631, -11491, -2722, -6654, -6982, -220, 10280, 3716, -3458, 10898, 7723, -6706, 10887, 9460, -7979, @Right_Hand_Up
-6078, -13359, -3653, -6629, -11499, -2716, -6654, -6986, -219, 10305, 3770, -3494, 10901, 7778, -6745, 10883, 9517, -8017, @Right_Hand_Up
-6066, -13359, -3636, -6630, -11497, -2710, -6653, -6982, -219, 10303, 3769, -3492, 10895, 7778, -6742, 10883, 9515, -8015, @Right_Hand_Up
-6090, -13354, -3660, -6630, -11499, -2707, -6661, -6983, -215, 10320, 3794, -3503, 10888, 7805, -6757, 10887, 9541, -8032, @Right_Hand_Up
-6080, -13377, -3625, -6619, -11517, -2680, -6661, -6987, -217, 10331, 3836, -3528, 10889, 7844, -6787, 10891, 9581, -8062, @Right_Hand_Up
-6097, -13361, -3668, -6619, -11516, -2685, -6661, -6987, -218, 10329, 3844, -3532, 10889, 7853, -6791, 10895, 9589, -8068, @Right_Hand_Up
-6124, -13336, -3703, -6623, -11498, -2695, -6657, -6979, -212, 10331, 3847, -3537, 10877, 7853, -6799, 10879, 9594, -8069, @Right_Hand_Up
-6050, -13352, -3611, -6617, -11486, -2698, -6649, -6971, -213, 10319, 3832, -3528, 10870, 7837, -6787, 10875, 9577, -8055, @Right_Hand_Up
-6052, -13353, -3593, -6634, -11479, -2703, -6654, -6967, -208, 10316, 3828, -3526, 10868, 7834, -6786, 10876, 9575, -8054, @Right_Hand_Up
-6037, -13354, -3584, -6632, -11481, -2702, -6655, -6967, -208, 10308, 3814, -3518, 10869, 7823, -6775, 10878, 9563, -8045, @Right_Hand_Up
-6018, -13368, -3561, -6632, -11487, -2704, -6654, -6971, -209, 10312, 3811, -3518, 10878, 7821, -6776, 10885, 9563, -8046, @Right_Hand_Up
-6006, -13368, -3557, -6632, -11488, -2707, -6653, -6971, -210, 10307, 3785, -3500, 10879, 7798, -6756, 10885, 9540, -8027, @Right_Hand_Up
-6068, -13352, -3639, -6634, -11489, -2711, -6652, -6971, -211, 10335, 3812, -3520, 10889, 7829, -6777, 10895, 9571, -8050, @Right_Hand_Up
-6057, -13365, -3619, -6626, -11494, -2708, -6651, -6973, -212, 10349, 3833, -3541, 10896, 7854, -6796, 10901, 9596, -8069, @Right_Hand_Up
-6090, -13336, -3682, -6627, -11490, -2702, -6649, -6967, -210, 10363, 3849, -3550, 10901, 7869, -6809, 10906, 9612, -8081, @Right_Hand_Up
-6063, -13341, -3656, -6624, -11489, -2702, -6643, -6963, -215, 10358, 3841, -3544, 10904, 7861, -6802, 10906, 9603, -8074, @Right_Hand_Up
-6082, -13333, -3679, -6622, -11486, -2703, -6643, -6962, -215, 10330, 3792, -3511, 10900, 7811, -6765, 10901, 9554, -8038, @Right_Hand_Up
-6055, -13326, -3666, -6621, -11479, -2706, -6643, -6956, -216, 10322, 3775, -3501, 10898, 7794, -6753, 10898, 9536, -8025, @Right_Hand_Up
-6045, -13322, -3640, -6624, -11467, -2703, -6644, -6944, -214, 10320, 3768, -3498, 10900, 7785, -6751, 10899, 9528, -8022, @Right_Hand_Up
-6245, -13910, -3535, -6805, -12078, -2461, -6809, -7416, -53, 6920, 6020, -4675, 6333, 10433, -7491, 6067, 11862, -8214, @Right_Hand_Up
-6274, -13919, -3566, -6812, -12099, -2462, -6812, -7438, -48, 6921, 6028, -4682, 6315, 10434, -7507, 6073, 11870, -8223, @Right_Hand_Up
-6283, -13945, -3567, -6819, -12119, -2471, -6816, -7462, -46, 6919, 6027, -4684, 6313, 10432, -7514, 6072, 11871, -8225, @Right_Hand_Up
-6295, -13904, -3559, -6818, -12079, -2453, -6818, -7415, -45, 6916, 6031, -4689, 6313, 10436, -7518, 6072, 11876, -8229, @Right_Hand_Up
-6223, -13928, -3512, -6818, -12091, -2460, -6824, -7426, -45, 6925, 6035, -4693, 6318, 10443, -7524, 6076, 11883, -8237, @Right_Hand_Up
-6158, -13979, -3399, -6821, -12103, -2463, -6830, -7440, -42, 6923, 6034, -4691, 6318, 10442, -7524, 6077, 11882, -8236, @Right_Hand_Up
-6228, -13970, -3491, -6823, -12116, -2469, -6833, -7454, -40, 6926, 6040, -4699, 6319, 10452, -7529, 6076, 11894, -8239, @Right_Hand_Up
-6212, -13981, -3486, -6825, -12126, -2476, -6835, -7468, -41, 6923, 6041, -4703, 6318, 10454, -7530, 6074, 11897, -8238, @Right_Hand_Up
-6270, -13975, -3534, -6824, -12133, -2469, -6834, -7475, -40, 6919, 6039, -4705, 6315, 10452, -7528, 6070, 11893, -8237, @Right_Hand_Up
-6281, -13980, -3557, -6823, -12143, -2479, -6840, -7488, -39, 6921, 6040, -4707, 6296, 10447, -7536, 6076, 11891, -8248, @Right_Hand_Up
-6299, -13979, -3575, -6824, -12144, -2483, -6841, -7492, -39, 6926, 6035, -4705, 6292, 10441, -7533, 6071, 11884, -8245, @Right_Hand_Up
-6321, -13979, -3591, -6824, -12147, -2484, -6841, -7496, -39, 6928, 6035, -4708, 6304, 10441, -7539, 6071, 11885, -8246, @Right_Hand_Up
-6326, -13987, -3589, -6828, -12156, -2482, -6839, -7506, -35, 6929, 6037, -4714, 6311, 10443, -7545, 6072, 11886, -8253, @Right_Hand_Up
-6326, -13995, -3588, -6824, -12159, -2488, -6838, -7512, -36, 6932, 6039, -4723, 6314, 10446, -7551, 6072, 11888, -8257, @Right_Hand_Up
-6326, -13998, -3596, -6819, -12167, -2487, -6841, -7520, -37, 6930, 6036, -4725, 6317, 10442, -7554, 6075, 11883, -8264, @Right_Hand_Up
-6329, -13998, -3604, -6818, -12169, -2490, -6842, -7524, -36, 6931, 6032, -4727, 6322, 10440, -7555, 6076, 11881, -8263, @Right_Hand_Up
-6328, -14001, -3610, -6816, -12171, -2495, -6841, -7528, -38, 6933, 6027, -4733, 6325, 10436, -7558, 6075, 11877, -8265, @Right_Hand_Up
-6333, -14005, -3612, -6814, -12179, -2489, -6840, -7532, -38, 6936, 6019, -4736, 6331, 10431, -7557, 6080, 11870, -8267, @Right_Hand_Up
-6202, -14029, -3504, -6815, -12180, -2487, -6841, -7532, -38, 6939, 6019, -4743, 6336, 10434, -7561, 6083, 11873, -8271, @Right_Hand_Up
-6232, -14036, -3514, -6813, -12182, -2487, -6842, -7534, -36, 6942, 6018, -4748, 6345, 10434, -7565, 6092, 11870, -8279, @Right_Hand_Up
-6203, -14043, -3493, -6814, -12184, -2492, -6841, -7538, -37, 6943, 6012, -4750, 6350, 10429, -7568, 6107, 11862, -8293, @Right_Hand_Up
-6239, -14035, -3537, -6811, -12185, -2498, -6843, -7542, -35, 6948, 6011, -4756, 6357, 10429, -7575, 6116, 11860, -8305, @Right_Hand_Up
-6265, -14031, -3558, -6809, -12190, -2490, -6842, -7544, -33, 6949, 6009, -4762, 6357, 10428, -7578, 6119, 11857, -8312, @Right_Hand_Up
-6300, -14023, -3592, -6815, -12193, -2490, -6848, -7546, -31, 6949, 6013, -4772, 6360, 10434, -7588, 6119, 11864, -8322, @Right_Hand_Up
-6316, -14013, -3608, -6811, -12190, -2486, -6847, -7543, -30, 6950, 6014, -4783, 6355, 10435, -7593, 6115, 11863, -8328, @Right_Hand_Up
-6318, -14011, -3616, -6809, -12187, -2494, -6847, -7545, -30, 6949, 6010, -4787, 6353, 10431, -7598, 6111, 11860, -8330, @Right_Hand_Up
-6326, -14016, -3619, -6812, -12193, -2491, -6845, -7549, -29, 6951, 5996, -4784, 6347, 10404, -7617, 6126, 11843, -8337, @Right_Hand_Up
-6327, -14024, -3605, -6801, -12201, -2474, -6847, -7551, -27, 6949, 5996, -4786, 6345, 10404, -7619, 6123, 11844, -8336, @Right_Hand_Up
-6324, -14023, -3604, -6802, -12200, -2475, -6847, -7550, -26, 6947, 5997, -4788, 6345, 10405, -7620, 6121, 11846, -8335, @Right_Hand_Up
-6212, -14044, -3514, -6801, -12197, -2480, -6845, -7549, -27, 6950, 5992, -4783, 6342, 10401, -7613, 6117, 11841, -8330, @Right_Hand_Up
-6246, -14040, -3543, -6805, -12197, -2484, -6845, -7550, -25, 6948, 5987, -4774, 6344, 10398, -7604, 6122, 11836, -8327, @Right_Hand_Up
-6273, -14024, -3571, -6813, -12189, -2490, -6842, -7547, -25, 6944, 5987, -4762, 6337, 10399, -7589, 6115, 11831, -8321, @Right_Hand_Up
-6275, -14023, -3576, -6807, -12191, -2486, -6838, -7547, -25, 6941, 5996, -4759, 6332, 10410, -7578, 6109, 11838, -8318, @Right_Hand_Up
-9941, -14995, -3937, -9525, -12895, -3017, -7614, -6772, -640, 8198, -4140, -6350, 842, -3053, -6945, -2211, -2878, -6620, @Right_Hand_To_The_Left
-9951, -14983, -3944, -9525, -12889, -3017, -7611, -6765, -642, 8196, -4141, -6351, 843, -3054, -6941, -2210, -2875, -6616, @Right_Hand_To_The_Left
-9963, -14968, -3949, -9522, -12879, -3021, -7609, -6759, -640, 8196, -4138, -6352, 847, -3045, -6938, -2227, -2869, -6606, @Right_Hand_To_The_Left
-9959, -14966, -3956, -9526, -12876, -3026, -7607, -6761, -641, 8200, -4138, -6353, 850, -3045, -6940, -2230, -2867, -6606, @Right_Hand_To_The_Left
-9969, -14967, -3967, -9527, -12881, -3032, -7607, -6761, -641, 8202, -4136, -6354, 852, -3045, -6942, -2231, -2868, -6607, @Right_Hand_To_The_Left
-9952, -14950, -3957, -9519, -12862, -3029, -7604, -6753, -642, 8197, -4135, -6351, 854, -3037, -6934, -2243, -2858, -6595, @Right_Hand_To_The_Left
-9916, -14966, -3949, -9516, -12865, -3032, -7603, -6760, -645, 8202, -4136, -6352, 856, -3032, -6938, -2247, -2862, -6598, @Right_Hand_To_The_Left
-9919, -14991, -3960, -9522, -12885, -3043, -7604, -6775, -652, 8203, -4140, -6357, 847, -3034, -6952, -2235, -2865, -6618, @Right_Hand_To_The_Left
-9903, -14964, -3940, -9514, -12858, -3032, -7601, -6760, -648, 8189, -4144, -6349, 845, -3043, -6944, -2241, -2858, -6603, @Right_Hand_To_The_Left
-9892, -14967, -3929, -9515, -12854, -3030, -7602, -6760, -648, 8192, -4141, -6348, 848, -3046, -6950, -2240, -2860, -6606, @Right_Hand_To_The_Left
-9879, -14890, -3892, -9508, -12778, -2998, -7598, -6750, -642, 8183, -4136, -6345, 849, -3041, -6940, -2242, -2854, -6594, @Right_Hand_To_The_Left
-9884, -14896, -3892, -9508, -12784, -2999, -7599, -6751, -641, 8178, -4147, -6340, 846, -3041, -6940, -2250, -2855, -6594, @Right_Hand_To_The_Left
-9879, -14883, -3885, -9506, -12772, -2993, -7600, -6743, -632, 8175, -4142, -6341, 848, -3033, -6932, -2252, -2843, -6586, @Right_Hand_To_The_Left
-9875, -14900, -3889, -9509, -12787, -2997, -7601, -6745, -633, 8178, -4140, -6343, 850, -3030, -6934, -2258, -2843, -6586, @Right_Hand_To_The_Left
-9904, -14869, -3918, -9504, -12777, -2994, -7604, -6742, -632, 8168, -4150, -6334, 844, -3035, -6930, -2258, -2840, -6585, @Right_Hand_To_The_Left
-9911, -14911, -3929, -9513, -12811, -3009, -7609, -6763, -642, 8172, -4146, -6348, 830, -3045, -6952, -2253, -2853, -6607, @Right_Hand_To_The_Left
-9909, -14919, -3937, -9511, -12821, -3013, -7611, -6762, -639, 8162, -4149, -6354, 818, -3049, -6954, -2252, -2855, -6609, @Right_Hand_To_The_Left
-9893, -14911, -3926, -9505, -12811, -3007, -7609, -6756, -638, 8158, -4145, -6351, 821, -3047, -6947, -2246, -2855, -6603, @Right_Hand_To_The_Left
-9889, -14935, -3929, -9511, -12829, -3015, -7612, -6766, -643, 8160, -4143, -6354, 815, -3051, -6958, -2247, -2859, -6614, @Right_Hand_To_The_Left
-9883, -14956, -3930, -9513, -12844, -3019, -7613, -6772, -645, 8165, -4145, -6358, 815, -3047, -6967, -2246, -2860, -6623, @Right_Hand_To_The_Left
-9888, -14960, -3925, -9516, -12847, -3019, -7614, -6770, -642, 8174, -4142, -6356, 824, -3041, -6965, -2253, -2849, -6623, @Right_Hand_To_The_Left
-9887, -14969, -3929, -9518, -12856, -3022, -7614, -6771, -645, 8166, -4144, -6359, 816, -3042, -6965, -2258, -2847, -6629, @Right_Hand_To_The_Left
-9890, -14968, -3927, -9520, -12855, -3021, -7616, -6768, -642, 8166, -4143, -6358, 817, -3042, -6964, -2266, -2840, -6625, @Right_Hand_To_The_Left
-9877, -14939, -3911, -9511, -12829, -3006, -7614, -6750, -629, 8162, -4142, -6358, 825, -3035, -6947, -2267, -2823, -6607, @Right_Hand_To_The_Left
-9913, -14941, -3927, -9516, -12842, -3009, -7612, -6750, -631, 8165, -4142, -6359, 828, -3028, -6949, -2266, -2817, -6611, @Right_Hand_To_The_Left
-9925, -14936, -3919, -9513, -12838, -3008, -7610, -6746, -631, 8167, -4140, -6357, 833, -3028, -6945, -2269, -2812, -6609, @Right_Hand_To_The_Left
-9934, -14970, -3924, -9520, -12866, -3017, -7613, -6758, -635, 8173, -4144, -6366, 827, -3030, -6959, -2265, -2817, -6623, @Right_Hand_To_The_Left
-9903, -14955, -3903, -9513, -12845, -3008, -7609, -6745, -626, 8169, -4142, -6364, 834, -3020, -6946, -2268, -2806, -6611, @Right_Hand_To_The_Left
-9924, -14978, -3919, -9521, -12868, -3017, -7613, -6764, -634, 8175, -4141, -6369, 827, -3024, -6960, -2262, -2810, -6629, @Right_Hand_To_The_Left
-9904, -15009, -3927, -9527, -12891, -3028, -7614, -6778, -639, 8169, -4144, -6375, 811, -3029, -6976, -2257, -2811, -6644, @Right_Hand_To_The_Left
-9921, -15041, -3941, -9535, -12920, -3039, -7618, -6798, -642, 8174, -4166, -6371, 805, -3031, -6990, -2251, -2808, -6664, @Right_Hand_To_The_Left
-9911, -15021, -3924, -9530, -12900, -3027, -7615, -6785, -633, 8176, -4161, -6376, 814, -3020, -6978, -2257, -2796, -6650, @Right_Hand_To_The_Left
-9938, -15037, -3932, -9535, -12917, -3032, -7618, -6793, -635, 8190, -4160, -6379, 820, -3022, -6985, -2262, -2798, -6659, @Right_Hand_To_The_Left
-9811, -14648, -3833, -9396, -12583, -2911, -7544, -6634, -554, 8120, -4145, -6384, 902, -2775, -6808, -2185, -2519, -6476, @Right_Hand_To_The_Left
-9814, -14650, -3850, -9400, -12589, -2917, -7544, -6636, -556, 8121, -4141, -6386, 901, -2775, -6812, -2183, -2519, -6480, @Right_Hand_To_The_Left
-9813, -14648, -3857, -9397, -12589, -2920, -7544, -6636, -558, 8122, -4137, -6389, 901, -2775, -6811, -2185, -2517, -6479, @Right_Hand_To_The_Left
-9841, -14685, -3893, -9408, -12631, -2939, -7550, -6662, -567, 8147, -4136, -6395, 905, -2781, -6832, -2147, -2507, -6518, @Right_Hand_To_The_Left
-9813, -14712, -3867, -9410, -12637, -2944, -7553, -6667, -566, 8146, -4132, -6399, 900, -2780, -6836, -2151, -2512, -6520, @Right_Hand_To_The_Left
-9826, -14711, -3866, -9411, -12637, -2945, -7553, -6668, -568, 8149, -4128, -6399, 903, -2778, -6836, -2151, -2512, -6521, @Right_Hand_To_The_Left
-9715, -14470, -3718, -9421, -12650, -2954, -7554, -6667, -568, 8150, -4127, -6401, 904, -2773, -6838, -2151, -2513, -6520, @Right_Hand_To_The_Left
-9747, -14525, -3748, -9424, -12649, -2956, -7554, -6665, -568, 8152, -4126, -6402, 906, -2774, -6838, -2154, -2514, -6517, @Right_Hand_To_The_Left
-9755, -14549, -3762, -9428, -12653, -2960, -7556, -6666, -569, 8155, -4121, -6403, 908, -2774, -6839, -2160, -2516, -6518, @Right_Hand_To_The_Left
-9867, -14713, -3899, -9429, -12651, -2961, -7556, -6665, -567, 8158, -4118, -6404, 911, -2772, -6839, -2161, -2518, -6514, @Right_Hand_To_The_Left
-9851, -14716, -3906, -9430, -12652, -2968, -7557, -6667, -574, 8156, -4110, -6403, 909, -2770, -6843, -2163, -2519, -6518, @Right_Hand_To_The_Left
-9827, -14675, -3894, -9444, -12688, -2984, -7565, -6688, -580, 8169, -4109, -6407, 905, -2780, -6863, -2156, -2537, -6538, @Right_Hand_To_The_Left
-9854, -14662, -3909, -9435, -12598, -2961, -7565, -6689, -582, 8162, -4104, -6403, 902, -2780, -6858, -2158, -2542, -6534, @Right_Hand_To_The_Left
-9834, -14686, -3909, -9439, -12612, -2972, -7562, -6689, -583, 8165, -4100, -6405, 904, -2779, -6857, -2161, -2540, -6531, @Right_Hand_To_The_Left
-9830, -14697, -3922, -9440, -12622, -2987, -7562, -6690, -591, 8161, -4094, -6402, 901, -2780, -6858, -2161, -2544, -6536, @Right_Hand_To_The_Left
-9754, -14535, -3845, -9463, -12685, -3017, -7572, -6718, -604, 8184, -4092, -6405, 901, -2792, -6884, -2160, -2557, -6563, @Right_Hand_To_The_Left
-9894, -14780, -4018, -9471, -12719, -3040, -7578, -6738, -613, 8203, -4084, -6409, 906, -2792, -6899, -2154, -2559, -6580, @Right_Hand_To_The_Left
-9829, -14657, -3981, -9475, -12726, -3052, -7582, -6739, -618, 8203, -4077, -6408, 906, -2787, -6896, -2159, -2557, -6576, @Right_Hand_To_The_Left
-9776, -14565, -3932, -9488, -12772, -3085, -7590, -6763, -638, 8204, -4079, -6404, 893, -2802, -6919, -2159, -2580, -6601, @Right_Hand_To_The_Left
-9757, -14549, -3914, -9489, -12789, -3102, -7594, -6773, -645, 8207, -4075, -6401, 890, -2803, -6923, -2154, -2579, -6607, @Right_Hand_To_The_Left
-9897, -14835, -4106, -9483, -12780, -3105, -7592, -6765, -647, 8202, -4071, -6398, 894, -2794, -6910, -2163, -2563, -6588, @Right_Hand_To_The_Left
-9746, -14572, -3942, -9485, -12793, -3119, -7596, -6770, -654, 8205, -4070, -6395, 894, -2795, -6914, -2164, -2557, -6591, @Right_Hand_To_The_Left
-9721, -14455, -3887, -9487, -12789, -3125, -7597, -6767, -654, 8203, -4069, -6393, 894, -2792, -6910, -2150, -2530, -6595, @Right_Hand_To_The_Left
-9740, -14541, -3920, -9492, -12802, -3136, -7600, -6777, -662, 8209, -4070, -6395, 893, -2796, -6918, -2155, -2538, -6601, @Right_Hand_To_The_Left
-9750, -14544, -3927, -9496, -12811, -3144, -7603, -6780, -666, 8214, -4071, -6396, 893, -2797, -6919, -2151, -2546, -6602, @Right_Hand_To_The_Left
-9783, -14610, -3959, -9502, -12819, -3148, -7606, -6783, -669, 8218, -4071, -6399, 894, -2796, -6922, -2151, -2546, -6604, @Right_Hand_To_The_Left
-9773, -14567, -3941, -9502, -12821, -3152, -7601, -6776, -669, 8218, -4069, -6398, 899, -2792, -6919, -2154, -2547, -6602, @Right_Hand_To_The_Left
-9772, -14556, -3939, -9502, -12827, -3159, -7597, -6776, -674, 8217, -4069, -6396, 899, -2790, -6915, -2153, -2546, -6600, @Right_Hand_To_The_Left
-9779, -14555, -3932, -9516, -12850, -3168, -7605, -6788, -680, 8224, -4070, -6399, 896, -2794, -6925, -2155, -2550, -6609, @Right_Hand_To_The_Left
-9785, -14551, -3932, -9521, -12853, -3171, -7608, -6790, -682, 8224, -4069, -6400, 895, -2791, -6926, -2160, -2546, -6609, @Right_Hand_To_The_Left
-9821, -14641, -3974, -9513, -12825, -3163, -7599, -6773, -681, 8209, -4066, -6396, 895, -2784, -6912, -2169, -2537, -6594, @Right_Hand_To_The_Left
-9884, -14832, -4104, -9512, -12825, -3166, -7599, -6773, -683, 8207, -4066, -6396, 893, -2784, -6912, -2170, -2537, -6594, @Right_Hand_To_The_Left
-9934, -14894, -4147, -9516, -12827, -3168, -7602, -6776, -686, 8205, -4067, -6396, 890, -2784, -6914, -2176, -2537, -6595, @Right_Hand_To_The_Left
-9323, -13596, -3772, -8908, -11913, -3068, -7665, -6865, -672, 7736, -5194, -1565, 1652, -6007, -6316, -68, -6239, -6420, @Right_Hand_To_The_Left
-9326, -13602, -3771, -8909, -11919, -3068, -7659, -6868, -677, 7739, -5199, -1560, 1654, -6007, -6316, -96, -6250, -6419, @Right_Hand_To_The_Left
-9326, -13601, -3774, -8910, -11918, -3070, -7662, -6868, -676, 7742, -5191, -1551, 1694, -6091, -6340, -66, -6206, -6432, @Right_Hand_To_The_Left
-9354, -13570, -3767, -8931, -11891, -3065, -7661, -6855, -676, 7741, -5170, -1575, 1646, -5981, -6294, -47, -6191, -6428, @Right_Hand_To_The_Left
-9350, -13573, -3768, -8928, -11894, -3066, -7660, -6856, -679, 7742, -5175, -1574, 1689, -6079, -6334, -58, -6233, -6422, @Right_Hand_To_The_Left
-9344, -13573, -3766, -8923, -11893, -3066, -7660, -6855, -681, 7748, -5167, -1585, 1690, -6090, -6332, -65, -6245, -6417, @Right_Hand_To_The_Left
-9344, -13577, -3768, -8923, -11897, -3067, -7662, -6856, -681, 7754, -5173, -1589, 1690, -6097, -6331, -45, -6237, -6420, @Right_Hand_To_The_Left
-9341, -13574, -3767, -8921, -11894, -3067, -7661, -6854, -684, 7756, -5175, -1588, 1682, -6076, -6317, -63, -6241, -6414, @Right_Hand_To_The_Left
-9341, -13576, -3775, -8922, -11896, -3073, -7667, -6855, -684, 7741, -5191, -1581, 3265, -6674, -5756, 21, -6164, -6432, @Right_Hand_To_The_Left
-9328, -13563, -3776, -8912, -11884, -3074, -7665, -6848, -684, 7730, -5180, -1585, 1908, -6282, -6286, 12, -6166, -6426, @Right_Hand_To_The_Left
-9330, -13557, -3798, -8915, -11880, -3090, -7668, -6849, -685, 7741, -5175, -1593, 1701, -6179, -6341, -25, -6213, -6414, @Right_Hand_To_The_Left
-9335, -13558, -3797, -8921, -11880, -3089, -7677, -6847, -681, 7736, -5178, -1589, 1695, -6168, -6342, 7, -6201, -6420, @Right_Hand_To_The_Left
-9332, -13559, -3794, -8919, -11881, -3087, -7680, -6846, -682, 7736, -5171, -1590, 1685, -6150, -6331, 10, -6202, -6412, @Right_Hand_To_The_Left
-9337, -13558, -3797, -8922, -11880, -3089, -7680, -6846, -684, 7741, -5183, -1576, 1690, -6137, -6323, 2, -6208, -6408, @Right_Hand_To_The_Left
-9338, -13578, -3796, -8923, -11897, -3090, -7680, -6855, -690, 7747, -5192, -1578, 1668, -6019, -6326, 6, -6185, -6422, @Right_Hand_To_The_Left
-9342, -13579, -3797, -8926, -11898, -3091, -7680, -6856, -691, 7749, -5197, -1574, 1669, -6020, -6324, -11, -6208, -6416, @Right_Hand_To_The_Left
-9337, -13573, -3792, -8923, -11893, -3088, -7679, -6850, -692, 7747, -5191, -1575, 1681, -6064, -6328, 20, -6194, -6411, @Right_Hand_To_The_Left
-9340, -13568, -3777, -8925, -11887, -3076, -7679, -6844, -691, 7745, -5181, -1574, 1694, -6107, -6331, -32, -6207, -6403, @Right_Hand_To_The_Left
-9337, -13564, -3776, -8924, -11883, -3074, -7684, -6841, -683, 7740, -5181, -1565, 1709, -6141, -6339, 5, -6179, -6406, @Right_Hand_To_The_Left
-9325, -13550, -3777, -8915, -11871, -3075, -7684, -6834, -684, 7725, -5181, -1562, 3261, -6703, -5690, 23, -6137, -6406, @Right_Hand_To_The_Left
-9325, -13549, -3781, -8915, -11871, -3077, -7682, -6836, -682, 7734, -5175, -1577, 1729, -6168, -6316, 46, -6121, -6410, @Right_Hand_To_The_Left
-9329, -13552, -3798, -8920, -11874, -3090, -7690, -6841, -682, 7739, -5176, -1578, 1696, -6142, -6329, 16, -6122, -6408, @Right_Hand_To_The_Left
-9329, -13558, -3802, -8920, -11880, -3093, -7691, -6844, -685, 7728, -5180, -1574, 1722, -6154, -6330, 57, -6100, -6418, @Right_Hand_To_The_Left
-9333, -13560, -3795, -8924, -11880, -3088, -7695, -6843, -683, 7724, -5188, -1571, 1741, -6162, -6326, 94, -6088, -6422, @Right_Hand_To_The_Left
-9332, -13559, -3796, -8923, -11880, -3089, -7697, -6843, -685, 7718, -5175, -1556, 1693, -6111, -6340, 128, -6074, -6427, @Right_Hand_To_The_Left
-9324, -13551, -3803, -8917, -11873, -3094, -7695, -6839, -685, 7708, -5185, -1550, 1631, -5935, -6292, 134, -6059, -6426, @Right_Hand_To_The_Left
-9325, -13547, -3797, -8916, -11869, -3090, -7691, -6836, -688, 7701, -5191, -1558, 1627, -5941, -6299, 150, -6056, -6427, @Right_Hand_To_The_Left
-9340, -13556, -3803, -8930, -11877, -3096, -7699, -6842, -692, 7702, -5197, -1556, 1626, -5950, -6304, 72, -6103, -6411, @Right_Hand_To_The_Left
-9343, -13550, -3801, -8932, -11873, -3094, -7699, -6839, -693, 7706, -5180, -1564, 1628, -5947, -6301, 10, -6138, -6397, @Right_Hand_To_The_Left
-9338, -13549, -3806, -8928, -11871, -3098, -7700, -6838, -693, 7701, -5186, -1563, 1625, -5950, -6303, -43, -6165, -6392, @Right_Hand_To_The_Left
-9336, -13537, -3816, -8926, -11861, -3107, -7696, -6834, -697, 7685, -5184, -1561, 3284, -6693, -5738, -50, -6149, -6390, @Right_Hand_To_The_Left
-9332, -13530, -3816, -8922, -11855, -3108, -7693, -6830, -700, 7684, -5176, -1551, 1620, -5991, -6285, 4, -6118, -6396, @Right_Hand_To_The_Left
