@relation staticBodyGestures

@attribute HandLeft_X real 
@attribute HandLeft_Y real 
@attribute HandLeft_Z real 
@attribute WristLeft_X real 
@attribute WristLeft_Y real 
@attribute WristLeft_Z real 
@attribute ElbowLeft_X real 
@attribute ElbowLeft_Y real 
@attribute ElbowLeft_Z real 
@attribute ElbowRight_X real 
@attribute ElbowRight_Y real 
@attribute ElbowRight_Z real 
@attribute WristRight_X real 
@attribute WristRight_Y real 
@attribute WristRight_Z real 
@attribute HandRight_X real 
@attribute HandRight_Y real 
@attribute HandRight_Z real 
@attribute gesture {Left_Hand_Up, Left_Hand_To_The_Left, Left_Hand_To_The_Right, Right_Hand_Up, Right_Hand_To_The_Left, Right_Hand_To_The_Right, Both_Hands_Up, Both_Hands_Down} 

@data 
-7594, -18287, -5008, -7739, -15740, -3437, -7090, -9267, 448, 5358, -4301, -8661, -1747, -3632, -9160, -4636, -3341, -8423, Right_Hand_To_The_Left
-7584, -18343, -5049, -7727, -15793, -3487, -7088, -9253, 449, 5350, -4307, -8653, -1742, -3638, -9162, -4628, -3345, -8422, Right_Hand_To_The_Left
-7604, -18319, -5027, -7724, -15763, -3469, -7092, -9249, 455, 5342, -4318, -8656, -1752, -3644, -9165, -4639, -3351, -8423, Right_Hand_To_The_Left
-7627, -18415, -5063, -7741, -15849, -3515, -7104, -9254, 464, 5340, -4335, -8667, -1768, -3654, -9174, -4658, -3358, -8431, Right_Hand_To_The_Left
-7638, -18469, -5084, -7747, -15894, -3544, -7105, -9251, 464, 5338, -4352, -8684, -1774, -3666, -9190, -4666, -3352, -8444, Right_Hand_To_The_Left
-7692, -18398, -5004, -7803, -15814, -3453, -7144, -9283, 480, 5341, -4379, -8725, -1782, -3682, -9229, -4684, -3361, -8473, Right_Hand_To_The_Left
-7710, -18293, -4931, -7794, -15711, -3366, -7160, -9283, 480, 5325, -4403, -8764, -1647, -3479, -10231, -4562, -3231, -9479, Right_Hand_To_The_Left
-7772, -18266, -4881, -7845, -15675, -3304, -7191, -9314, 461, 5318, -4434, -8814, -1691, -3506, -10255, -4619, -3254, -9496, Right_Hand_To_The_Left
-7782, -18250, -4879, -7860, -15656, -3295, -7219, -9349, 467, 5302, -4419, -8837, -1808, -3647, -9397, -4719, -3350, -8572, Right_Hand_To_The_Left
-7749, -18548, -5072, -7834, -15959, -3479, -7212, -9340, 458, 5288, -4435, -8870, -1827, -3666, -9396, -4739, -3363, -8573, Right_Hand_To_The_Left
-7764, -18407, -4970, -7840, -15815, -3368, -7222, -9350, 460, 5275, -4457, -8904, -1769, -3495, -10314, -4700, -3215, -9528, Right_Hand_To_The_Left
-7780, -18408, -4953, -7880, -15815, -3340, -7218, -9374, 437, 5300, -4456, -8920, -1753, -3448, -10336, -4691, -3195, -9538, Right_Hand_To_The_Left
-7779, -18479, -4989, -7874, -15885, -3384, -7207, -9364, 442, 5316, -4431, -8882, -1826, -3672, -9516, -4740, -3350, -8666, Right_Hand_To_The_Left
-7775, -18370, -4927, -7884, -15778, -3327, -7159, -9359, 402, 5346, -4393, -8826, -1792, -3695, -9466, -4701, -3362, -8618, Right_Hand_To_The_Left
-7811, -18402, -4902, -7912, -15796, -3305, -7194, -9385, 415, 5378, -4407, -8840, -1833, -3718, -9463, -4752, -3350, -8629, Right_Hand_To_The_Left
-7811, -18367, -4872, -7904, -15761, -3279, -7189, -9380, 419, 5386, -4387, -8819, -1669, -3495, -10375, -4604, -3236, -9565, Right_Hand_To_The_Left
-7860, -18451, -4876, -7957, -15834, -3273, -7214, -9421, 433, 5428, -4377, -8847, -1918, -3694, -9495, -4843, -3336, -8634, Right_Hand_To_The_Left
-7856, -18471, -4874, -7961, -15855, -3264, -7194, -9432, 438, 5455, -4364, -8863, -1951, -3700, -9487, -4879, -3350, -8623, Right_Hand_To_The_Left
-7850, -18468, -4860, -7963, -15854, -3247, -7192, -9421, 438, 5492, -4351, -8871, -1959, -3711, -9481, -4889, -3346, -8625, Right_Hand_To_The_Left
-7884, -18479, -4801, -7995, -15862, -3189, -7211, -9414, 478, 5475, -4354, -8851, -2013, -3713, -9436, -4945, -3359, -8574, Right_Hand_To_The_Left
-7876, -18411, -4768, -7985, -15804, -3164, -7200, -9391, 500, 5464, -4292, -8787, -2034, -3665, -9362, -4953, -3321, -8501, Right_Hand_To_The_Left
-7700, -18061, -4875, -7721, -15533, -3290, -7173, -9137, 347, 5058, -4393, -8468, -4352, -3379, -8024, -6371, -2829, -7329, Right_Hand_To_The_Left
-7715, -19186, -5565, -7754, -16627, -4031, -7181, -9141, 351, 5069, -4392, -8454, -4344, -3378, -8021, -6366, -2842, -7324, Right_Hand_To_The_Left
-7751, -18288, -4990, -7830, -15751, -3414, -7201, -9163, 359, 5087, -4381, -8449, -4339, -3376, -8020, -6371, -2879, -7313, Right_Hand_To_The_Left
-7745, -18177, -4919, -7815, -15640, -3347, -7192, -9160, 360, 5096, -4366, -8439, -4323, -3372, -8012, -6334, -2784, -7323, Right_Hand_To_The_Left
-7753, -18452, -5053, -7826, -15929, -3452, -7206, -9175, 375, 5113, -4355, -8436, -4326, -3447, -8005, -6295, -2705, -7334, Right_Hand_To_The_Left
-7775, -18319, -4931, -7819, -15781, -3340, -7222, -9191, 380, 5131, -4356, -8448, -4330, -3443, -8023, -6271, -2599, -7373, Right_Hand_To_The_Left
-7801, -18177, -4796, -7847, -15637, -3205, -7224, -9191, 383, 5177, -4362, -8432, -4291, -3437, -8032, -6227, -2608, -7347, Right_Hand_To_The_Left
-7826, -18083, -4705, -7860, -15539, -3113, -7232, -9189, 391, 5197, -4371, -8444, -4282, -3430, -8049, -6120, -2377, -7389, Right_Hand_To_The_Left
-7841, -18086, -4671, -7864, -15539, -3083, -7226, -9187, 399, 5193, -4371, -8455, -4267, -3279, -8011, -6286, -2724, -7277, Right_Hand_To_The_Left
-7893, -18133, -4662, -7908, -15574, -3072, -7250, -9202, 421, 5190, -4381, -8481, -4304, -3287, -8042, -6318, -2701, -7293, Right_Hand_To_The_Left
-7920, -18137, -4666, -7928, -15572, -3079, -7254, -9195, 418, 5206, -4400, -8500, -4299, -3309, -8072, -6302, -2683, -7321, Right_Hand_To_The_Left
-8003, -18200, -4677, -8004, -15622, -3084, -7310, -9212, 422, 5257, -4432, -8548, -4294, -3341, -8122, -6277, -2625, -7363, Right_Hand_To_The_Left
-7999, -18503, -4855, -7960, -15931, -3250, -7299, -9205, 427, 5325, -4421, -8540, -4231, -3353, -8130, -6209, -2672, -7328, Right_Hand_To_The_Left
-8044, -18360, -4749, -7993, -15770, -3158, -7343, -9222, 428, 5414, -4403, -8521, -4178, -3363, -8151, -6153, -2663, -7340, Right_Hand_To_The_Left
-8153, -18444, -4751, -8101, -15834, -3152, -7423, -9257, 430, 5461, -4431, -8548, -4199, -3387, -8203, -6041, -2347, -7398, Right_Hand_To_The_Left
-8196, -18432, -4749, -8161, -15817, -3150, -7447, -9262, 423, 5478, -4412, -8523, -4198, -3381, -8215, -5998, -2247, -7437, Right_Hand_To_The_Left
-8205, -18358, -4726, -8159, -15746, -3130, -7452, -9244, 415, 5470, -4407, -8507, -4195, -3373, -8208, -6032, -2310, -7424, Right_Hand_To_The_Left
-8239, -18367, -4736, -8179, -15750, -3144, -7472, -9248, 409, 5496, -4396, -8503, -4165, -3276, -8146, -6213, -2483, -7595, Right_Hand_To_The_Left
-8202, -18590, -4901, -8108, -15973, -3324, -7462, -9224, 404, 5468, -4393, -8498, -1793, -3552, -8982, -4699, -3075, -8160, Right_Hand_To_The_Left
-8159, -18449, -4850, -8070, -15832, -3286, -7435, -9200, 398, 5445, -4389, -8493, -4172, -3247, -8142, -6217, -2511, -7540, Right_Hand_To_The_Left
-8168, -18320, -4777, -8074, -15693, -3227, -7433, -9203, 405, 5425, -4386, -8494, -4194, -3248, -8141, -6236, -2504, -7542, Right_Hand_To_The_Left
-8129, -18225, -4738, -8049, -15602, -3196, -7398, -9189, 395, 5410, -4375, -8487, -1843, -3532, -8978, -4728, -3058, -8131, Right_Hand_To_The_Left
-8101, -18194, -4735, -8045, -15579, -3190, -7373, -9181, 390, 5384, -4370, -8483, -1858, -3525, -8957, -4735, -3050, -8105, Right_Hand_To_The_Left
-8127, -18246, -4739, -8089, -15624, -3190, -7391, -9207, 392, 5384, -4384, -8516, -1892, -3538, -8971, -4781, -3070, -8124, Right_Hand_To_The_Left
-8186, -18315, -4733, -8141, -15684, -3178, -7429, -9239, 405, 5386, -4387, -8531, -1936, -3548, -8983, -4821, -3065, -8095, Right_Hand_To_The_Left
-8181, -18428, -4786, -8083, -15790, -3232, -7441, -9266, 414, 5381, -4388, -8564, -1965, -3552, -8995, -4853, -3074, -8091, Right_Hand_To_The_Left
-8177, -18322, -4722, -8092, -15689, -3171, -7422, -9247, 431, 5348, -4382, -8544, -1994, -3542, -8962, -4873, -3062, -8055, Right_Hand_To_The_Left
-8191, -18851, -5017, -8104, -16209, -3473, -7436, -9261, 440, 5351, -4388, -8555, -2018, -3548, -8965, -4901, -3067, -8054, Right_Hand_To_The_Left
-8181, -18485, -4793, -8122, -15841, -3246, -7441, -9266, 448, 5347, -4404, -8582, -2018, -3559, -8970, -4907, -3053, -8085, Right_Hand_To_The_Left
-8193, -18451, -4754, -8132, -15804, -3208, -7444, -9270, 456, 5340, -4410, -8596, -4337, -3351, -8207, -6311, -2575, -7411, Right_Hand_To_The_Left
-8270, -18530, -4738, -8221, -15871, -3176, -7505, -9315, 481, 5347, -4443, -8631, -2024, -3605, -9072, -4924, -3089, -8155, Right_Hand_To_The_Left
-8332, -19257, -5123, -8279, -16582, -3556, -7561, -9378, 512, 5360, -4435, -8640, -2111, -3581, -9071, -5028, -3069, -8152, Right_Hand_To_The_Left
-8324, -18676, -4786, -8277, -15998, -3228, -7558, -9366, 522, 5349, -4428, -8625, -4415, -3281, -8137, -6445, -2474, -7451, Right_Hand_To_The_Left
-6965, -16925, -7151, -7272, -14384, -5537, -7169, -8546, -1504, 8570, 7518, -2919, 8883, 15245, -5801, 8593, 17351, -6496, Right_Hand_Up
-6983, -16818, -7094, -7264, -14266, -5499, -7161, -8532, -1512, 8566, 7511, -2923, 8880, 15204, -5784, 8597, 17316, -6456, Right_Hand_Up
-6988, -16798, -7126, -7299, -14219, -5586, -7158, -8542, -1533, 8552, 7499, -2910, 8874, 15184, -5768, 8592, 17299, -6421, Right_Hand_Up
-6986, -16797, -7163, -7278, -14213, -5616, -7155, -8543, -1554, 8554, 7511, -2909, 8884, 15174, -5755, 8613, 17300, -6393, Right_Hand_Up
-6973, -16785, -7219, -7276, -14209, -5645, -7155, -8543, -1579, 8552, 7508, -2894, 8898, 15194, -5751, 8631, 17329, -6383, Right_Hand_Up
-6965, -16728, -7241, -7265, -14164, -5638, -7163, -8499, -1576, 8550, 7509, -2894, 8865, 15573, -5829, 8571, 17699, -6493, Right_Hand_Up
-6899, -16894, -7368, -7253, -14324, -5792, -7172, -8492, -1586, 8561, 7541, -2897, 8868, 15739, -5876, 8558, 17859, -6540, Right_Hand_Up
-6895, -16892, -7388, -7224, -14333, -5815, -7157, -8477, -1592, 8556, 7538, -2904, 8867, 15777, -5890, 8545, 17886, -6549, Right_Hand_Up
-6951, -16664, -7243, -7272, -14129, -5627, -7160, -8460, -1571, 8565, 7548, -2911, 8884, 15496, -5809, 8608, 17615, -6465, Right_Hand_Up
-6916, -16825, -7323, -7252, -14293, -5709, -7161, -8450, -1563, 8571, 7557, -2921, 8899, 15587, -5850, 8601, 17704, -6495, Right_Hand_Up
-6944, -16723, -7240, -7283, -14218, -5585, -7172, -8443, -1549, 8579, 7567, -2934, 8914, 15731, -5915, 8583, 17849, -6540, Right_Hand_Up
-6954, -16840, -7291, -7276, -14331, -5643, -7177, -8429, -1528, 8584, 7569, -2943, 8923, 15484, -5854, 8630, 17607, -6477, Right_Hand_Up
-7050, -16685, -7125, -7354, -14170, -5474, -7190, -8427, -1518, 8587, 7572, -2953, 8926, 15404, -5841, 8648, 17534, -6461, Right_Hand_Up
-7037, -16686, -7110, -7316, -14171, -5456, -7189, -8424, -1511, 8587, 7574, -2961, 8929, 15696, -5941, 8595, 17822, -6544, Right_Hand_Up
-7050, -16698, -7101, -7293, -14188, -5435, -7185, -8437, -1503, 8584, 7571, -2971, 8947, 15458, -5864, 8636, 17582, -6481, Right_Hand_Up
-7058, -16691, -7088, -7298, -14169, -5435, -7187, -8426, -1491, 8588, 7569, -2977, 8949, 15627, -5904, 8609, 17747, -6530, Right_Hand_Up
-6971, -17257, -7454, -7104, -15373, -6270, -7175, -8481, -1509, 8587, 7565, -2981, 8944, 15481, -5857, 8626, 17597, -6482, Right_Hand_Up
-6966, -17283, -7460, -7113, -15401, -6298, -7164, -8509, -1525, 8593, 7567, -2981, 8949, 15762, -5919, 8588, 17859, -6537, Right_Hand_Up
-6953, -17292, -7460, -7123, -15416, -6311, -7159, -8543, -1539, 8601, 7573, -2986, 9003, 15448, -5796, 8678, 17540, -6420, Right_Hand_Up
-6930, -17279, -7449, -7118, -15410, -6314, -7134, -8514, -1516, 8589, 7558, -2977, 9008, 15361, -5749, 8694, 17445, -6361, Right_Hand_Up
-6929, -17297, -7450, -7125, -15433, -6325, -7126, -8540, -1523, 8587, 7552, -2976, 9027, 15311, -5724, 8747, 17396, -6315, Right_Hand_Up
-6934, -17328, -7453, -7134, -15463, -6349, -7131, -8563, -1528, 8603, 7523, -2960, 9093, 15691, -5824, 8746, 17761, -6399, Right_Hand_Up
-6958, -16998, -7257, -7174, -14802, -5985, -7132, -8588, -1530, 8612, 7502, -2952, 9142, 15432, -5751, 8818, 17503, -6310, Right_Hand_Up
-7023, -16774, -7121, -7235, -14257, -5615, -7141, -8602, -1523, 8620, 7477, -2943, 9150, 15359, -5736, 8850, 17441, -6285, Right_Hand_Up
-7038, -16795, -7119, -7248, -14274, -5610, -7136, -8621, -1514, 8626, 7458, -2943, 9176, 15564, -5827, 8866, 17661, -6326, Right_Hand_Up
-7057, -16819, -7111, -7270, -14297, -5591, -7158, -8637, -1496, 8623, 7439, -2948, 9177, 15392, -5793, 8896, 17499, -6289, Right_Hand_Up
-7097, -16960, -7122, -7280, -14419, -5586, -7258, -8712, -1470, 8630, 7469, -2956, 9195, 15500, -5836, 8911, 17626, -6320, Right_Hand_Up
-7230, -17150, -7154, -7402, -14581, -5604, -7389, -8816, -1452, 8666, 7515, -2976, 9222, 15521, -5854, 8957, 17667, -6361, Right_Hand_Up
-7263, -17216, -7155, -7439, -14628, -5624, -7423, -8831, -1421, 8674, 7521, -2988, 9208, 15497, -5845, 8969, 17644, -6382, Right_Hand_Up
-7242, -17314, -7206, -7414, -14734, -5668, -7413, -8859, -1421, 8676, 7509, -3001, 9196, 15433, -5829, 8967, 17574, -6382, Right_Hand_Up
-7330, -17309, -7173, -7522, -14712, -5626, -7488, -8927, -1415, 8709, 7551, -3013, 9218, 15460, -5840, 8999, 17613, -6415, Right_Hand_Up
-7358, -17372, -7212, -7558, -14770, -5669, -7517, -8942, -1417, 8686, 7541, -3007, 9183, 15436, -5822, 8969, 17590, -6405, Right_Hand_Up
-7422, -17326, -7197, -7612, -14709, -5664, -7554, -8923, -1423, 8671, 7558, -3005, 9152, 15785, -5920, 8900, 17944, -6484, Right_Hand_Up
-7713, -17163, -7398, -7799, -14729, -5714, -7669, -8471, -1315, 8114, 7373, -3059, 7397, 13715, -5414, 6607, 16243, -6256, Right_Hand_Up
-7711, -17184, -7344, -7814, -14739, -5661, -7655, -8460, -1272, 8127, 7379, -3065, 7402, 13725, -5411, 6602, 16269, -6248, Right_Hand_Up
-7733, -17217, -7333, -7840, -14762, -5649, -7649, -8442, -1235, 8133, 7406, -3075, 7396, 13742, -5417, 6587, 16299, -6247, Right_Hand_Up
-7762, -17267, -7327, -7868, -14799, -5646, -7595, -8486, -1240, 8135, 7408, -3082, 7392, 13757, -5425, 6573, 16316, -6247, Right_Hand_Up
-7745, -17308, -7322, -7869, -14833, -5642, -7555, -8536, -1256, 8128, 7405, -3093, 7384, 13761, -5430, 6561, 16318, -6246, Right_Hand_Up
-7723, -17515, -7411, -7831, -15049, -5701, -7542, -8733, -1257, 8130, 7418, -3106, 7382, 13791, -5435, 6557, 16347, -6247, Right_Hand_Up
-7729, -17536, -7387, -7849, -15059, -5678, -7509, -8850, -1293, 8156, 7460, -3114, 7396, 13848, -5439, 6589, 16391, -6234, Right_Hand_Up
-7728, -17553, -7340, -7856, -15058, -5654, -7520, -8784, -1260, 8147, 7455, -3116, 7389, 13844, -5435, 6583, 16383, -6226, Right_Hand_Up
-7748, -17533, -7288, -7870, -15043, -5592, -7546, -8759, -1214, 8141, 7450, -3121, 7382, 13841, -5439, 6573, 16375, -6226, Right_Hand_Up
-7761, -17503, -7237, -7888, -15012, -5544, -7608, -8622, -1115, 8130, 7450, -3120, 7370, 13834, -5437, 6562, 16365, -6222, Right_Hand_Up
-7805, -17515, -7226, -7908, -15022, -5528, -7639, -8697, -1110, 8123, 7447, -3124, 7361, 13832, -5442, 6555, 16361, -6224, Right_Hand_Up
-7822, -17507, -7207, -7929, -15021, -5490, -7669, -8692, -1074, 8129, 7453, -3128, 7365, 13843, -5448, 6558, 16377, -6228, Right_Hand_Up
-7841, -17516, -7213, -7941, -15029, -5490, -7693, -8660, -1045, 8136, 7457, -3131, 7368, 13853, -5450, 6562, 16398, -6225, Right_Hand_Up
-7845, -17506, -7219, -7939, -15025, -5479, -7691, -8635, -1030, 8147, 7468, -3133, 7382, 13871, -5441, 6576, 16423, -6202, Right_Hand_Up
-7866, -17123, -6951, -7999, -14640, -5214, -7691, -8611, -1028, 8148, 7463, -3131, 7383, 13869, -5430, 6584, 16430, -6174, Right_Hand_Up
-7861, -17304, -7076, -7987, -14809, -5345, -7694, -8595, -1030, 8151, 7473, -3130, 7386, 13886, -5412, 6594, 16451, -6144, Right_Hand_Up
-7857, -17381, -7131, -7970, -14884, -5399, -7693, -8583, -1029, 8142, 7473, -3124, 7380, 13889, -5392, 6591, 16444, -6124, Right_Hand_Up
-7848, -17389, -7141, -7955, -14888, -5412, -7682, -8655, -1054, 8138, 7476, -3111, 7372, 13890, -5378, 6587, 16448, -6116, Right_Hand_Up
-7858, -17406, -7162, -7963, -14900, -5432, -7692, -8642, -1062, 8138, 7488, -3114, 7365, 13903, -5388, 6575, 16463, -6127, Right_Hand_Up
-7841, -17532, -7280, -7940, -15025, -5550, -7699, -8669, -1079, 8130, 7486, -3124, 7349, 13900, -5392, 6557, 16458, -6134, Right_Hand_Up
-7849, -17484, -7269, -7950, -14972, -5546, -7699, -8686, -1111, 8111, 7491, -3126, 7325, 13898, -5398, 6530, 16453, -6138, Right_Hand_Up
-7837, -17444, -7263, -7939, -14935, -5544, -7642, -8802, -1170, 8085, 7453, -3120, 7301, 13843, -5396, 6505, 16411, -6139, Right_Hand_Up
-7821, -17420, -7249, -7918, -14910, -5541, -7623, -8788, -1189, 8066, 7441, -3129, 7283, 13819, -5398, 6487, 16383, -6139, Right_Hand_Up
-7830, -17395, -7239, -7911, -14886, -5528, -7596, -8777, -1195, 8052, 7438, -3131, 7276, 13812, -5394, 6473, 16379, -6143, Right_Hand_Up
-7835, -17375, -7232, -7917, -14868, -5528, -7606, -8778, -1204, 8012, 7414, -3128, 7236, 13775, -5386, 6429, 16344, -6139, Right_Hand_Up
-7802, -17363, -7240, -7890, -14855, -5539, -7588, -8740, -1204, 8063, 7528, -3165, 7227, 13878, -5409, 6436, 16340, -6135, Right_Hand_Up
-7801, -17312, -7234, -7899, -14810, -5539, -7577, -8707, -1208, 8059, 7555, -3180, 7207, 13885, -5407, 6416, 16294, -6120, Right_Hand_Up
-7791, -17239, -7230, -7880, -14748, -5533, -7570, -8712, -1239, 8021, 7521, -3169, 7186, 13834, -5388, 6391, 16259, -6103, Right_Hand_Up
-7822, -17239, -7238, -7911, -14737, -5547, -7594, -8647, -1218, 8028, 7499, -3146, 7193, 13819, -5379, 6393, 16293, -6109, Right_Hand_Up
-7862, -17252, -7266, -7963, -14739, -5575, -7604, -8670, -1230, 8031, 7465, -3132, 7208, 13799, -5384, 6413, 16310, -6129, Right_Hand_Up
-7896, -17256, -7261, -7991, -14722, -5584, -7622, -8635, -1235, 8059, 7475, -3140, 7242, 13827, -5405, 6431, 16346, -6153, Right_Hand_Up
-7908, -17260, -7249, -7992, -14723, -5566, -7642, -8661, -1228, 8072, 7437, -3123, 7286, 13797, -5394, 6468, 16345, -6159, Right_Hand_Up
-7807, -16807, -6966, -7845, -14280, -5314, -7559, -8528, -1162, 7980, 7293, -3063, 7213, 13595, -5317, 6418, 16136, -6084, Right_Hand_Up
-7923, -17802, -7533, -7935, -15281, -5727, -7713, -8915, -1114, 8814, 7519, -2726, 8468, 14069, -4776, 7828, 17008, -5530, Right_Hand_Up
-7936, -17785, -7516, -7964, -15265, -5702, -7720, -8902, -1097, 8813, 7540, -2708, 8458, 14196, -4739, 7812, 17081, -5516, Right_Hand_Up
-7947, -17806, -7526, -7959, -15287, -5703, -7727, -8903, -1093, 8812, 7536, -2716, 8463, 14148, -4727, 7809, 17085, -5511, Right_Hand_Up
-7972, -17543, -7339, -8025, -14990, -5553, -7750, -8918, -1092, 8819, 7560, -2707, 8472, 14172, -4717, 7810, 17117, -5493, Right_Hand_Up
-7969, -17728, -7466, -8028, -15160, -5685, -7754, -8941, -1092, 8849, 7584, -2705, 8503, 14195, -4715, 7847, 17152, -5487, Right_Hand_Up
-7971, -17720, -7467, -8035, -15153, -5681, -7764, -8961, -1099, 8846, 7593, -2702, 8494, 14193, -4704, 7843, 17155, -5471, Right_Hand_Up
-7969, -17715, -7475, -8041, -15149, -5682, -7764, -8936, -1093, 8844, 7601, -2700, 8472, 14202, -4705, 7798, 17164, -5467, Right_Hand_Up
-7961, -17706, -7480, -8039, -15145, -5682, -7761, -8878, -1077, 8817, 7587, -2691, 8430, 14180, -4694, 7765, 17142, -5455, Right_Hand_Up
-7941, -17692, -7481, -8028, -15136, -5678, -7747, -8833, -1069, 8795, 7576, -2682, 8406, 14161, -4684, 7734, 17122, -5442, Right_Hand_Up
-7904, -17666, -7481, -7991, -15114, -5686, -7717, -8828, -1095, 8770, 7513, -2690, 8380, 14079, -4685, 7711, 17034, -5438, Right_Hand_Up
-7866, -17624, -7476, -7957, -15075, -5692, -7679, -8837, -1118, 8749, 7490, -2688, 8355, 14037, -4672, 7690, 16983, -5423, Right_Hand_Up
-7868, -17606, -7473, -7966, -15058, -5690, -7695, -8802, -1102, 8733, 7492, -2673, 8349, 14044, -4643, 7687, 16990, -5395, Right_Hand_Up
-7852, -17591, -7477, -7954, -15047, -5696, -7692, -8837, -1124, 8715, 7456, -2662, 8344, 14003, -4622, 7680, 16945, -5370, Right_Hand_Up
-7841, -17640, -7513, -7951, -15087, -5734, -7700, -8872, -1160, 8761, 7458, -2679, 8390, 14024, -4629, 7727, 16973, -5378, Right_Hand_Up
-7871, -17247, -7247, -7999, -14706, -5453, -7702, -8866, -1159, 8753, 7469, -2658, 8386, 14040, -4593, 7723, 16988, -5341, Right_Hand_Up
-7879, -17383, -7351, -8037, -14842, -5559, -7709, -8884, -1157, 8747, 7479, -2634, 8383, 14054, -4556, 7710, 16999, -5310, Right_Hand_Up
-7889, -17459, -7409, -8047, -14915, -5613, -7718, -8883, -1158, 8767, 7512, -2623, 8403, 14105, -4530, 7731, 17051, -5299, Right_Hand_Up
-7863, -17552, -7493, -8017, -15016, -5704, -7687, -8915, -1202, 8731, 7423, -2667, 8373, 14000, -4554, 7707, 16939, -5315, Right_Hand_Up
-7872, -17706, -7592, -8006, -15165, -5790, -7677, -8979, -1212, 8769, 7441, -2689, 8410, 14043, -4572, 7747, 16997, -5322, Right_Hand_Up
-7892, -17672, -7572, -8013, -15128, -5769, -7682, -8939, -1191, 8770, 7498, -2659, 8410, 14105, -4547, 7750, 17060, -5299, Right_Hand_Up
-7898, -17488, -7429, -8001, -14948, -5617, -7678, -8952, -1194, 8786, 7506, -2668, 8428, 14119, -4555, 7767, 17075, -5310, Right_Hand_Up
-7948, -17557, -7447, -8049, -15003, -5636, -7723, -8958, -1174, 8806, 7566, -2643, 8446, 14204, -4539, 7785, 17171, -5296, Right_Hand_Up
-7942, -17560, -7447, -8037, -15004, -5648, -7712, -9034, -1196, 8790, 7580, -2634, 8421, 14204, -4530, 7760, 17165, -5285, Right_Hand_Up
-7965, -17471, -7366, -8033, -14931, -5539, -7740, -9054, -1197, 8800, 7624, -2625, 8422, 14256, -4527, 7755, 17218, -5285, Right_Hand_Up
-7964, -17493, -7385, -8032, -14961, -5561, -7745, -9071, -1208, 8771, 7611, -2619, 8391, 14227, -4523, 7719, 17179, -5278, Right_Hand_Up
-7971, -17526, -7405, -8030, -14993, -5586, -7754, -9083, -1202, 8765, 7614, -2613, 8399, 14230, -4510, 7713, 17176, -5274, Right_Hand_Up
-7983, -17552, -7424, -8038, -15016, -5608, -7736, -9128, -1214, 8775, 7627, -2608, 8417, 14247, -4510, 7725, 17192, -5274, Right_Hand_Up
-8000, -17687, -7510, -8036, -15142, -5698, -7722, -9147, -1214, 8791, 7643, -2601, 8434, 14271, -4513, 7727, 17215, -5283, Right_Hand_Up
-7992, -17697, -7512, -8031, -15143, -5713, -7706, -9122, -1208, 8809, 7653, -2600, 8466, 14283, -4520, 7756, 17225, -5295, Right_Hand_Up
-7979, -17279, -7228, -7973, -14703, -5463, -7662, -9093, -1197, 8823, 7685, -2607, 8486, 14309, -4536, 7776, 17250, -5306, Right_Hand_Up
-7980, -17548, -7410, -7967, -14981, -5642, -7659, -9100, -1203, 8808, 7676, -2595, 8492, 14298, -4534, 7797, 17240, -5297, Right_Hand_Up
-7974, -17574, -7430, -7970, -15003, -5669, -7615, -9012, -1179, 8805, 7659, -2585, 8502, 14285, -4526, 7823, 17231, -5285, Right_Hand_Up
-8002, -17650, -7469, -8002, -15071, -5702, -7653, -9043, -1188, 8810, 7670, -2581, 8547, 14316, -4518, 7886, 17276, -5273, Right_Hand_Up
-7501, -17169, -7726, -7693, -14692, -5918, -7511, -9189, -1680, 8797, 7323, -2653, 9184, 13782, -4863, 9164, 16399, -5618, Right_Hand_Up
-7654, -17399, -7869, -7896, -14885, -6077, -7595, -9189, -1700, 8836, 7372, -2642, 9297, 14020, -4958, 9262, 16698, -5740, Right_Hand_Up
-7870, -17483, -7770, -7939, -14884, -6062, -7648, -9232, -1705, 8895, 7465, -2665, 9178, 15374, -5317, 9326, 17553, -6038, Right_Hand_Up
-7825, -17624, -7817, -7832, -15033, -6141, -7503, -9181, -1749, 8884, 7361, -2698, 9188, 14360, -5133, 9262, 16814, -5903, Right_Hand_Up
-7858, -17852, -7856, -7851, -15253, -6168, -7549, -9223, -1716, 8881, 7377, -2688, 9222, 14360, -5136, 9252, 16919, -5940, Right_Hand_Up
-7870, -17942, -7793, -7852, -15309, -6143, -7610, -9258, -1673, 8896, 7403, -2699, 9256, 14371, -5147, 9259, 16970, -5963, Right_Hand_Up
-7832, -17983, -7739, -7810, -15390, -6123, -7613, -9282, -1633, 8896, 7416, -2704, 9277, 14378, -5153, 9280, 16985, -5968, Right_Hand_Up
-7808, -17996, -7736, -7784, -15407, -6117, -7596, -9285, -1611, 8882, 7441, -2724, 9197, 15243, -5390, 9283, 17425, -6117, Right_Hand_Up
-7757, -18006, -7743, -7742, -15433, -6126, -7588, -9286, -1601, 8858, 7457, -2749, 9172, 14547, -5220, 9248, 16999, -5977, Right_Hand_Up
-7691, -17985, -7782, -7725, -15427, -6133, -7584, -9287, -1589, 8862, 7471, -2756, 9189, 14627, -5233, 9256, 17010, -5971, Right_Hand_Up
-7619, -17988, -7818, -7689, -15438, -6173, -7578, -9245, -1543, 8873, 7505, -2770, 9194, 15231, -5368, 9269, 17419, -6095, Right_Hand_Up
