@relation staticBodyGestures

@attribute HandLeft_X real 
@attribute HandLeft_Y real 
@attribute HandLeft_Z real 
@attribute WristLeft_X real 
@attribute WristLeft_Y real 
@attribute WristLeft_Z real 
@attribute ElbowLeft_X real 
@attribute ElbowLeft_Y real 
@attribute ElbowLeft_Z real 
@attribute ElbowRight_X real 
@attribute ElbowRight_Y real 
@attribute ElbowRight_Z real 
@attribute WristRight_X real 
@attribute WristRight_Y real 
@attribute WristRight_Z real 
@attribute HandRight_X real 
@attribute HandRight_Y real 
@attribute HandRight_Z real 
@attribute gesture {@Left_Hand_Up, @Left_Hand_To_The_Left, @Left_Hand_To_The_Right, @Right_Hand_Up, @Right_Hand_To_The_Left, @Right_Hand_To_The_Right, @Both_Hands_Up, @Both_Hands_Down} 

@data 
-8139, -9041, -5710, -8035, -8406, -5825, -8055, -3602, -4075, 2739, -6822, -1850, 4125, -9731, -5993, 4316, -10666, -7351, 
-8124, -9047, -5714, -8073, -8457, -5878, -7954, -3691, -4007, 2725, -6845, -1873, 4097, -9751, -6025, 4296, -10681, -7385, 
-8111, -9035, -5706, -8059, -8429, -5855, -7963, -3664, -4010, 2711, -6847, -1893, 4034, -9755, -6050, 4241, -10681, -7408, 
-8109, -9034, -5703, -8047, -8396, -5829, -8006, -3618, -4031, 2690, -6855, -1923, 3956, -9774, -6085, 4144, -10698, -7445, 
-8069, -8987, -5690, -8021, -8373, -5809, -8006, -3598, -4025, 2683, -6845, -1940, 3907, -9768, -6102, 4093, -10691, -7461, 
-8054, -8957, -5686, -8012, -8333, -5803, -7984, -3512, -4011, 2787, -6795, -1925, 4017, -9754, -6120, 4208, -10689, -7489, 
-8044, -8959, -5688, -8009, -8338, -5813, -7964, -3512, -4005, 2814, -6796, -1931, 4055, -9760, -6132, 4248, -10700, -7501, 
-8010, -8927, -5672, -7976, -8314, -5803, -7940, -3504, -3995, 2817, -6768, -1925, 4048, -9726, -6113, 4242, -10662, -7478, 
-7960, -8905, -5659, -7921, -8318, -5800, -7904, -3514, -3998, 2846, -6748, -1913, 4089, -9700, -6092, 4290, -10634, -7455, 
-7948, -8889, -5650, -7910, -8310, -5794, -7878, -3515, -3994, 2841, -6739, -1906, 4073, -9690, -6077, 4285, -10620, -7437, 
-7945, -8866, -5645, -7907, -8279, -5785, -7868, -3493, -3988, 2832, -6722, -1900, 4044, -9670, -6067, 4265, -10597, -7424, 
-7945, -8861, -5651, -7904, -8257, -5776, -7885, -3462, -4011, 2834, -6718, -1895, 4032, -9668, -6063, 4249, -10596, -7420, 
-7945, -8854, -5653, -7901, -8237, -5774, -7896, -3443, -4018, 2831, -6713, -1892, 4020, -9662, -6060, 4242, -10587, -7417, 
-7947, -8849, -5656, -7906, -8228, -5777, -7893, -3438, -4016, 2829, -6710, -1890, 4017, -9658, -6056, 4235, -10584, -7412, 
-7953, -8850, -5661, -7913, -8226, -5781, -7894, -3432, -4019, 2839, -6708, -1880, 4028, -9657, -6050, 4240, -10588, -7404, 
-7952, -8859, -5668, -7914, -8241, -5777, -7885, -3425, -4063, 2863, -6709, -1867, 4046, -9663, -6044, 4255, -10603, -7396, 
-7960, -8865, -5669, -7923, -8234, -5778, -7888, -3418, -4058, 2869, -6714, -1851, 4057, -9668, -6028, 4267, -10608, -7380, 
-7956, -8849, -5670, -7918, -8214, -5779, -7885, -3407, -4058, 2864, -6696, -1824, 4047, -9639, -6001, 4254, -10583, -7348, 
-7940, -8811, -5671, -7900, -8182, -5782, -7868, -3386, -4062, 2859, -6663, -1817, 4056, -9593, -5984, 4259, -10534, -7329, 
-7884, -8681, -5665, -7852, -8060, -5785, -7796, -3318, -4046, 2823, -6548, -1833, 4028, -9450, -5959, 4232, -10380, -7293, 
-7867, -8648, -5663, -7842, -8031, -5805, -7763, -3328, -3994, 2812, -6517, -1831, 4032, -9408, -5939, 4233, -10333, -7271, 
-7910, -8773, -5725, -7893, -8148, -5862, -7807, -3424, -4046, 2819, -6629, -1868, 4056, -9528, -5993, 4260, -10456, -7332, 
-7961, -8916, -5770, -7946, -8289, -5904, -7857, -3529, -4083, 2851, -6751, -1878, 4118, -9667, -6029, 4319, -10600, -7378, 
-7959, -8891, -5750, -7950, -8267, -5890, -7840, -3514, -4050, 2854, -6718, -1858, 4133, -9633, -6004, 4333, -10566, -7354, 
-7966, -8908, -5774, -7952, -8281, -5914, -7848, -3526, -4073, 2858, -6728, -1880, 4149, -9646, -6024, 4344, -10580, -7375, 
-7969, -8914, -5776, -7954, -8284, -5915, -7852, -3531, -4075, 2854, -6731, -1883, 4157, -9648, -6020, 4343, -10582, -7371, 
-7971, -8899, -5753, -7954, -8262, -5892, -7859, -3514, -4044, 2853, -6712, -1856, 4163, -9627, -5989, 4347, -10562, -7338, 
-7977, -8885, -5735, -7962, -8240, -5887, -7856, -3513, -3975, 2852, -6696, -1837, 4170, -9613, -5966, 4353, -10549, -7316, 
-7979, -8868, -5714, -7966, -8212, -5867, -7865, -3491, -3945, 2846, -6678, -1818, 4169, -9596, -5942, 4349, -10531, -7291, 
-7986, -8866, -5721, -7940, -7013, -5463, -7996, -1487, -3481, 2897, -6665, -1814, 4233, -9597, -5953, 4415, -10538, -7307, 
-7999, -8874, -5712, -7951, -7020, -5455, -7906, -1359, -3489, 2889, -6672, -1802, 4238, -9599, -5945, 4425, -10539, -7299, 
-8018, -8879, -5695, -7966, -7025, -5439, -7934, -1371, -3478, 2876, -6675, -1785, 4226, -9601, -5928, 4419, -10540, -7282, 
-8046, -8847, -5664, -7994, -6998, -5407, -7982, -1333, -3533, 2814, -6652, -1770, 4162, -9567, -5896, 4348, -10506, -7245, 
-9038, -11631, -6477, -8973, -9431, -6174, -8968, -2723, -4044, 3904, -8787, -1755, 5350, -12512, -6513, 5571, -13629, -8117, 
-8251, -9300, -5795, -8224, -8592, -5898, -8094, -3692, -4087, 2898, -7055, -1812, 4297, -10037, -6044, 4484, -11004, -7424, 
-8334, -9529, -5856, -8281, -8781, -5940, -8236, -3790, -4173, 3009, -7258, -1843, 4354, -10293, -6149, 4542, -11270, -7551, 
-8353, -9556, -5862, -8284, -7623, -5606, -8328, -1782, -3695, 3032, -7292, -1870, 4319, -10341, -6190, 4504, -11319, -7593, 
-8282, -9369, -5823, -8212, -7455, -5573, -8258, -1687, -3674, 2971, -7131, -1886, 4241, -10144, -6155, 4425, -11109, -7541, 
-8251, -9370, -5855, -8225, -8686, -5976, -8043, -3741, -4219, 3017, -7119, -1903, 4330, -10129, -6181, 4515, -11097, -7571, 
-8248, -9367, -5856, -8214, -8662, -5983, -8069, -3731, -4181, 3006, -7112, -1901, 4339, -10120, -6170, 4523, -11088, -7560, 
-8249, -9371, -5853, -8217, -8661, -5983, -8061, -3736, -4172, 2998, -7112, -1896, 4339, -10117, -6162, 4524, -11083, -7551, 
-8240, -9356, -5847, -8205, -8641, -5978, -8054, -3728, -4156, 2988, -7097, -1890, 4340, -10098, -6144, 4526, -11063, -7531, 
-8211, -9349, -5844, -8172, -8646, -5977, -8041, -3736, -4157, 3010, -7091, -1886, 4363, -10090, -6135, 4554, -11053, -7521, 
-8208, -9340, -5843, -8166, -8634, -5975, -8042, -3730, -4154, 3007, -7084, -1881, 4364, -10079, -6126, 4561, -11041, -7511, 
-8212, -9347, -5847, -8172, -8637, -5979, -8046, -3732, -4154, 3008, -7088, -1878, 4375, -10083, -6121, 4574, -11046, -7506, 
-8204, -9336, -5843, -8166, -8622, -5977, -8040, -3729, -4136, 3003, -7080, -1875, 4378, -10071, -6110, 4575, -11034, -7492, 
-8205, -9334, -5843, -8166, -8618, -5975, -8041, -3725, -4141, 3001, -7079, -1874, 4381, -10069, -6106, 4578, -11034, -7486, 
-8204, -9335, -5844, -8166, -8613, -5981, -8046, -3726, -4126, 3001, -7081, -1872, 4391, -10071, -6099, 4588, -11036, -7478, 
-8201, -9328, -5841, -8163, -8602, -5976, -8047, -3719, -4125, 2996, -7075, -1868, 4394, -10064, -6088, 4592, -11030, -7464, 
-9025, -11647, -6467, -8953, -10758, -6575, -8936, -5070, -4561, 3950, -8718, -1737, 5358, -12506, -6419, 5586, -13625, -8010, 
-9020, -11628, -6465, -9000, -10814, -6651, -8774, -5201, -4432, 3954, -8718, -1736, 5374, -12485, -6424, 5603, -13601, -8015, 
-9021, -11625, -6467, -8946, -9410, -6184, -8986, -2841, -4038, 3952, -8720, -1735, 5400, -12480, -6418, 5633, -13595, -8009, 
-9016, -11617, -6470, -8942, -9403, -6186, -8987, -2833, -4032, 3955, -8722, -1735, 5440, -12471, -6414, 5668, -13584, -8005, 
-9018, -11605, -6468, -8945, -9390, -6184, -9004, -2816, -4014, 3982, -8729, -1740, 5420, -12472, -6435, 5653, -13586, -8024, 
-8171, -9189, -5786, -8107, -7295, -5544, -8163, -1677, -3679, 2925, -6968, -1836, 4322, -9912, -5998, 4522, -10864, -7355, 
-8173, -9195, -5790, -8110, -7302, -5548, -8166, -1674, -3676, 2935, -6972, -1830, 4338, -9917, -5997, 4537, -10870, -7356, 
-8169, -9132, -5754, -8105, -7241, -5512, -8154, -1602, -3633, 2933, -6908, -1794, 4342, -9852, -5955, 4553, -10802, -7312, 
-8140, -9016, -5710, -8077, -7134, -5468, -8131, -1514, -3583, 2920, -6803, -1765, 4332, -9736, -5906, 4551, -10680, -7259, 
-8138, -8995, -5702, -8074, -7113, -5461, -8126, -1493, -3582, 2916, -6785, -1763, 4323, -9718, -5901, 4545, -10661, -7252, 
-8203, -9161, -5741, -8177, -8455, -5870, -7987, -3608, -4077, 2995, -6955, -1799, 4310, -9931, -5991, 4536, -10880, -7353, 
-8178, -9086, -5717, -8117, -8323, -5831, -8057, -3496, -4033, 2974, -6888, -1790, 4285, -9852, -5963, 4512, -10797, -7320, 
-8120, -8966, -5703, -8059, -8219, -5828, -7993, -3400, -4015, 3013, -6766, -1774, 4340, -9728, -5939, 4566, -10672, -7295, 
-8114, -8945, -5696, -8071, -8242, -5839, -7912, -3430, -4022, 3007, -6744, -1767, 4344, -9702, -5928, 4573, -10644, -7283, 
-8102, -8908, -5680, -8057, -8203, -5819, -7908, -3402, -4013, 2988, -6711, -1761, 4327, -9659, -5912, 4556, -10600, -7263, 
-8109, -8901, -5675, -8058, -8182, -5807, -7923, -3381, -4011, 2973, -6705, -1760, 4314, -9651, -5906, 4547, -10589, -7257, 
-8111, -8898, -5673, -8040, -8140, -5798, -7981, -3345, -3981, 2995, -6712, -1772, 4289, -9666, -5927, 4524, -10604, -7277, 
-8106, -8884, -5665, -8039, -8133, -5794, -7964, -3346, -3975, 2976, -6698, -1770, 4275, -9652, -5912, 4508, -10589, -7261, 
-8100, -8854, -5649, -8017, -6981, -5415, -8077, -1418, -3504, 2940, -6675, -1768, 4240, -9619, -5893, 4474, -10552, -7237, 
-8105, -8856, -5650, -8021, -6983, -5415, -8074, -1410, -3514, 2929, -6674, -1767, 4249, -9618, -5887, 4483, -10551, -7230, 
-8091, -8840, -5645, -8004, -6971, -5409, -8101, -1413, -3533, 2924, -6656, -1764, 4254, -9595, -5873, 4487, -10526, -7215, 
-8109, -8868, -5663, -8019, -6998, -5427, -8107, -1432, -3545, 2889, -6684, -1786, 4229, -9616, -5887, 4468, -10544, -7228, 
-8110, -8865, -5664, -8018, -6995, -5424, -8098, -1413, -3546, 2897, -6678, -1783, 4244, -9611, -5886, 4483, -10539, -7227, 
-8112, -8863, -5664, -8020, -6993, -5422, -8099, -1414, -3547, 2897, -6675, -1782, 4245, -9610, -5884, 4487, -10537, -7225, 
